trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
359,False,"{'a': 0.5, 'e': 0.8930579556395952}",30,0,-198.58561185819175,"{0: 17, 1: 3, 2: 6, 3: 1, 4: 3}",0
360,False,"{'a': 0.5, 'e': 0.8924722770262569}",20,0,-73.27150698051014,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
361,False,"{'a': 0.5, 'e': 0.8918850901349826}",20,0,-93.02067059440348,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
362,False,"{'a': 0.5, 'e': 0.8912963959581184}",20,0,-61.383085184476855,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
363,False,"{'a': 0.5, 'e': 0.8907061954905571}",25,0,-73.77907266257063,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
364,False,"{'a': 0.5, 'e': 0.8901144897297374}",35,0,-75.18820074297858,"{0: 28, 1: 1, 2: 3, 3: 2, 4: 1}",0
365,False,"{'a': 0.5, 'e': 0.8895212796756419}",20,0,-109.98776887581074,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
366,False,"{'a': 0.5, 'e': 0.8889265663307955}",25,0,-180.42839181075595,"{0: 10, 1: 5, 2: 7, 3: 1, 4: 2}",0
367,False,"{'a': 0.5, 'e': 0.8883303507002636}",30,0,-204.64930388788642,"{0: 16, 1: 3, 2: 7, 3: 1, 4: 3}",0
368,False,"{'a': 0.5, 'e': 0.8877326337916505}",20,0,-220.1430302229395,"{0: 11, 1: 0, 2: 3, 3: 2, 4: 4}",0
369,False,"{'a': 0.5, 'e': 0.8871334166150975}",25,0,-97.01036583196841,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
370,False,"{'a': 0.5, 'e': 0.8865327001832815}",20,0,-64.8698590672231,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
371,False,"{'a': 0.5, 'e': 0.8859304855114133}",20,0,-57.636974498888385,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
372,False,"{'a': 0.5, 'e': 0.8853267736172353}",25,0,-63.54036244442968,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
373,False,"{'a': 0.5, 'e': 0.8847215655210208}",30,0,-187.07149953868415,"{0: 20, 1: 1, 2: 5, 3: 0, 4: 4}",0
374,False,"{'a': 0.5, 'e': 0.884114862245571}",30,0,-49.74754590613915,"{0: 22, 1: 2, 2: 5, 3: 1, 4: 0}",0
375,False,"{'a': 0.5, 'e': 0.8835066648162144}",20,0,-181.3300323238482,"{0: 11, 1: 1, 2: 3, 3: 2, 4: 3}",0
376,False,"{'a': 0.5, 'e': 0.8828969742608047}",25,6,-51.296636036243974,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 0}",1
377,False,"{'a': 0.5, 'e': 0.8822857916097185}",20,0,-49.030161094733856,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
378,False,"{'a': 0.5, 'e': 0.8816731178958546}",20,0,-124.71377764721971,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
379,False,"{'a': 0.5, 'e': 0.8810589541546312}",30,0,-100.16287357537897,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
380,False,"{'a': 0.5, 'e': 0.880443301423985}",20,0,-70.58167373836083,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
381,False,"{'a': 0.5, 'e': 0.8798261607443689}",20,0,-68.40205598366097,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
382,False,"{'a': 0.5, 'e': 0.8792075331587507}",25,0,-135.89929485428047,"{0: 15, 1: 0, 2: 8, 3: 0, 4: 2}",0
383,False,"{'a': 0.5, 'e': 0.8785874197126106}",20,0,-65.8805679157326,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
384,False,"{'a': 0.5, 'e': 0.8779658214539403}",20,0,-103.56610082835975,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
385,False,"{'a': 0.5, 'e': 0.8773427394332407}",20,0,-73.03346556854882,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
386,False,"{'a': 0.5, 'e': 0.8767181747035203}",25,0,-153.18769149512906,"{0: 14, 1: 5, 2: 3, 3: 0, 4: 3}",1
387,False,"{'a': 0.5, 'e': 0.8760921283202933}",30,10,-81.12129252078911,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",1
388,False,"{'a': 0.5, 'e': 0.875464601341578}",20,0,-144.76421546020273,"{0: 10, 1: 1, 2: 5, 3: 3, 4: 1}",0
389,False,"{'a': 0.5, 'e': 0.8748355948278947}",25,0,-79.67270751885793,"{0: 15, 1: 4, 2: 4, 3: 2, 4: 0}",1
390,False,"{'a': 0.5, 'e': 0.8742051098422645}",25,0,-153.3278029404668,"{0: 12, 1: 3, 2: 7, 3: 2, 4: 1}",0
391,False,"{'a': 0.5, 'e': 0.8735731474502066}",20,0,-61.54768725839276,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
392,False,"{'a': 0.5, 'e': 0.8729397087197376}",35,0,-163.50311557737257,"{0: 19, 1: 3, 2: 9, 3: 4, 4: 0}",0
393,False,"{'a': 0.5, 'e': 0.8723047947213685}",25,2,-89.51106199358286,"{0: 16, 1: 4, 2: 1, 3: 0, 4: 2}",1
394,False,"{'a': 0.5, 'e': 0.871668406528104}",20,0,-117.46292903473751,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
395,False,"{'a': 0.5, 'e': 0.8710305452154398}",20,0,-48.68112567746408,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
396,False,"{'a': 0.5, 'e': 0.8703912118613616}",20,0,-178.45754065133343,"{0: 11, 1: 2, 2: 2, 3: 2, 4: 3}",0
397,False,"{'a': 0.5, 'e': 0.8697504075463425}",20,0,-135.37370259474653,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
398,False,"{'a': 0.5, 'e': 0.8691081333533417}",20,0,-60.15324885794677,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
399,False,"{'a': 0.5, 'e': 0.8684643903678023}",20,4,-57.66012308803927,"{0: 9, 1: 3, 2: 2, 3: 2, 4: 0}",1
400,False,"{'a': 0.5, 'e': 0.8678191796776499}",20,0,-109.32382680475993,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
401,False,"{'a': 0.5, 'e': 0.8671725023732905}",20,0,-66.08333494797243,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
402,False,"{'a': 0.5, 'e': 0.8665243595476083}",20,4,-14.358758220075812,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
403,False,"{'a': 0.5, 'e': 0.8658747522959649}",20,0,-54.35170896410496,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
404,False,"{'a': 0.5, 'e': 0.865223681716196}",30,3,-224.39937380134333,"{0: 12, 1: 1, 2: 10, 3: 1, 4: 3}",1
405,False,"{'a': 0.5, 'e': 0.8645711489086111}",25,0,-210.11857879114663,"{0: 14, 1: 2, 2: 4, 3: 1, 4: 4}",0
406,False,"{'a': 0.5, 'e': 0.8639171549759903}",20,7,-29.07386321111643,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
407,False,"{'a': 0.5, 'e': 0.8632617010235831}",20,3,-35.04323315182545,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 0}",1
408,False,"{'a': 0.5, 'e': 0.8626047881591067}",25,0,-60.21025165268427,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
409,False,"{'a': 0.5, 'e': 0.8619464174927437}",25,0,-98.30335562916395,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
410,False,"{'a': 0.5, 'e': 0.8612865901371402}",25,0,-131.82068933290986,"{0: 15, 1: 3, 2: 2, 3: 4, 4: 1}",0
411,False,"{'a': 0.5, 'e': 0.8606253072074043}",25,0,-187.18848473646727,"{0: 15, 1: 0, 2: 5, 3: 2, 4: 3}",0
412,False,"{'a': 0.5, 'e': 0.8599625698211042}",30,4,-129.4916165765077,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 2}",1
413,False,"{'a': 0.5, 'e': 0.8592983790982657}",20,0,-58.48347993394676,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
414,False,"{'a': 0.5, 'e': 0.858632736161371}",20,5,-57.099708358562836,"{0: 10, 1: 3, 2: 0, 3: 1, 4: 1}",1
415,False,"{'a': 0.5, 'e': 0.8579656421353566}",20,15,11.577335031191131,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.5, 'e': 0.8572970981476112}",25,7,-11.97852499899682,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
417,False,"{'a': 0.5, 'e': 0.8566271053279739}",30,0,-39.54452324701511,"{0: 24, 1: 0, 2: 5, 3: 1, 4: 0}",0
418,False,"{'a': 0.5, 'e': 0.8559556648087326}",20,0,-107.92536255763648,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
419,False,"{'a': 0.5, 'e': 0.8552827777246215}",25,0,-57.00474855667492,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
420,False,"{'a': 0.5, 'e': 0.8546084452128195}",25,0,-150.1928084448211,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
421,False,"{'a': 0.5, 'e': 0.8539326684129486}",30,0,-79.34006799162128,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
422,False,"{'a': 0.5, 'e': 0.8532554484670712}",25,0,-110.03594925264665,"{0: 16, 1: 3, 2: 2, 3: 3, 4: 1}",0
423,False,"{'a': 0.5, 'e': 0.8525767865196892}",20,5,-7.742182857913338,"{0: 11, 1: 3, 2: 1, 3: 0, 4: 0}",1
424,False,"{'a': 0.5, 'e': 0.8518966837177406}",20,8,-34.00282321486456,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
425,False,"{'a': 0.5, 'e': 0.8512151412105995}",30,0,-190.90473563727465,"{0: 18, 1: 5, 2: 2, 3: 2, 4: 3}",0
426,False,"{'a': 0.5, 'e': 0.8505321601500723}",20,0,-205.2610436498206,"{0: 7, 1: 3, 2: 6, 3: 1, 4: 3}",0
427,False,"{'a': 0.5, 'e': 0.8498477416903968}",30,5,-188.73237836102393,"{0: 15, 1: 1, 2: 3, 3: 3, 4: 3}",1
428,False,"{'a': 0.5, 'e': 0.8491618869882401}",20,16,4.760485356031418,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.5, 'e': 0.8484745972026967}",25,0,-141.6166273152268,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 2}",0
430,False,"{'a': 0.5, 'e': 0.8477858734952858}",20,0,-56.26342948038942,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
431,False,"{'a': 0.5, 'e': 0.8470957170299505}",25,7,-100.85431814098587,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 2}",1
432,False,"{'a': 0.5, 'e': 0.8464041289730551}",20,0,-89.09009056323269,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
433,False,"{'a': 0.5, 'e': 0.8457111104933831}",25,0,-117.30601925108104,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
434,False,"{'a': 0.5, 'e': 0.8450166627621357}",35,19,17.242816003401362,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.5, 'e': 0.8443207869529293}",20,0,-125.23604737366891,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
436,False,"{'a': 0.5, 'e': 0.843623484241794}",20,0,-50.78836240789577,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
437,False,"{'a': 0.5, 'e': 0.8429247558071711}",25,0,-73.24363938793441,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
438,False,"{'a': 0.5, 'e': 0.8422246028299114}",30,0,-94.11596704204186,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
439,False,"{'a': 0.5, 'e': 0.8415230264932735}",25,0,-90.945767545047,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
440,False,"{'a': 0.5, 'e': 0.840820027982921}",20,1,-36.23062385870374,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 0}",1
441,False,"{'a': 0.5, 'e': 0.8401156084869215}",25,0,-109.1384008022659,"{0: 17, 1: 1, 2: 3, 3: 3, 4: 1}",0
442,False,"{'a': 0.5, 'e': 0.8394097691957434}",20,0,-105.5863639845424,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
443,False,"{'a': 0.5, 'e': 0.8387025113022553}",35,0,-96.38289742359271,"{0: 25, 1: 2, 2: 6, 3: 1, 4: 1}",0
444,False,"{'a': 0.5, 'e': 0.8379938360017226}",20,10,-30.12711377385737,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 0}",1
445,False,"{'a': 0.5, 'e': 0.8372837444918066}",20,0,-102.77977886068967,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
446,False,"{'a': 0.5, 'e': 0.8365722379725616}",30,0,-82.97376355875421,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
447,False,"{'a': 0.5, 'e': 0.8358593176464337}",20,0,-119.0216505351654,"{0: 13, 1: 0, 2: 2, 3: 4, 4: 1}",0
448,False,"{'a': 0.5, 'e': 0.8351449847182578}",20,0,-88.54899238425057,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
449,False,"{'a': 0.5, 'e': 0.8344292403952566}",20,0,-53.74231031977529,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
450,False,"{'a': 0.5, 'e': 0.8337120858870376}",20,0,-65.76775004530126,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
451,False,"{'a': 0.5, 'e': 0.832993522405592}",30,0,-153.29837534395597,"{0: 17, 1: 4, 2: 7, 3: 0, 4: 2}",0
452,False,"{'a': 0.5, 'e': 0.8322735511652917}",20,0,-112.04459149144733,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
453,False,"{'a': 0.5, 'e': 0.831552173382888}",30,0,-151.940702179644,"{0: 19, 1: 1, 2: 7, 3: 1, 4: 2}",0
454,False,"{'a': 0.5, 'e': 0.8308293902775092}",25,10,12.10875902356632,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
455,False,"{'a': 0.5, 'e': 0.8301052030706586}",25,0,-59.352884694768065,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
456,False,"{'a': 0.5, 'e': 0.8293796129862124}",20,0,-122.29800319733961,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
457,False,"{'a': 0.5, 'e': 0.8286526212504177}",30,0,-175.64332946412506,"{0: 18, 1: 4, 2: 4, 3: 1, 4: 3}",0
458,False,"{'a': 0.5, 'e': 0.8279242290918903}",20,0,4.868601938681287,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
459,False,"{'a': 0.5, 'e': 0.8271944377416127}",25,5,-37.906396019596336,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",1
460,False,"{'a': 0.5, 'e': 0.8264632484329323}",25,20,6.106310421440698,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.5, 'e': 0.8257306624015587}",25,0,-100.55155043817938,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
462,False,"{'a': 0.5, 'e': 0.8249966808855622}",20,0,-76.50893344813417,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
463,False,"{'a': 0.5, 'e': 0.8242613051253713}",30,0,-227.31759211311726,"{0: 15, 1: 1, 2: 10, 3: 1, 4: 3}",0
464,False,"{'a': 0.5, 'e': 0.823524536363771}",20,0,-127.98796788715796,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
465,False,"{'a': 0.5, 'e': 0.8227863758459002}",20,8,-68.0492678350485,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 1}",1
466,False,"{'a': 0.5, 'e': 0.8220468248192501}",20,0,-82.10397423973248,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
467,False,"{'a': 0.5, 'e': 0.8213058845336616}",25,1,-59.09047189947463,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 0}",1
468,False,"{'a': 0.5, 'e': 0.8205635562413238}",30,0,-131.71579095613671,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 3}",0
469,False,"{'a': 0.5, 'e': 0.8198198411967712}",20,0,-140.33101086742496,"{0: 9, 1: 2, 2: 6, 3: 2, 4: 1}",0
470,False,"{'a': 0.5, 'e': 0.8190747406568821}",20,0,-123.15293578022477,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
471,False,"{'a': 0.5, 'e': 0.8183282558808763}",20,13,-48.29351958159913,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 1}",1
472,False,"{'a': 0.5, 'e': 0.8175803881303129}",25,0,-46.76299200186908,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
473,False,"{'a': 0.5, 'e': 0.816831138669088}",25,0,-149.7898748178014,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
474,False,"{'a': 0.5, 'e': 0.8160805087634333}",20,0,-91.2015798424151,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
475,False,"{'a': 0.5, 'e': 0.8153284996819129}",25,0,-176.8690366864696,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
476,False,"{'a': 0.5, 'e': 0.814575112695422}",30,19,13.49146873840096,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.5, 'e': 0.8138203490771848}",20,0,-105.402014431033,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
478,False,"{'a': 0.5, 'e': 0.8130642101027512}",25,0,-29.52098274183154,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
479,False,"{'a': 0.5, 'e': 0.812306697049996}",20,0,-38.344703418659876,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
480,False,"{'a': 0.5, 'e': 0.8115478111991162}",25,10,-42.140900996628346,"{0: 11, 1: 1, 2: 1, 3: 2, 4: 0}",1
481,False,"{'a': 0.5, 'e': 0.8107875538326286}",25,7,-127.28601480172694,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 2}",1
482,False,"{'a': 0.5, 'e': 0.8100259262353681}",20,4,-97.80974513070224,"{0: 9, 1: 0, 2: 5, 3: 1, 4: 1}",1
483,False,"{'a': 0.5, 'e': 0.8092629296944849}",20,0,-195.0382609733433,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 4}",0
484,False,"{'a': 0.5, 'e': 0.8084985654994431}",25,3,-91.17956927944884,"{0: 15, 1: 0, 2: 5, 3: 1, 4: 1}",1
485,False,"{'a': 0.5, 'e': 0.8077328349420182}",30,0,-13.051098216183394,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
486,False,"{'a': 0.5, 'e': 0.8069657393162945}",20,9,-62.94473403605214,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 1}",1
487,False,"{'a': 0.5, 'e': 0.8061972799186632}",20,4,-52.37192847048704,"{0: 9, 1: 1, 2: 6, 3: 0, 4: 0}",1
488,False,"{'a': 0.5, 'e': 0.8054274580478209}",30,0,-52.11348732021031,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
489,False,"{'a': 0.5, 'e': 0.8046562750047661}",20,0,-81.75460745905256,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
490,False,"{'a': 0.5, 'e': 0.8038837320927981}",30,0,-150.00170747529464,"{0: 17, 1: 4, 2: 5, 3: 3, 4: 1}",0
491,False,"{'a': 0.5, 'e': 0.8031098306175142}",30,0,-115.38268703999859,"{0: 21, 1: 1, 2: 5, 3: 2, 4: 1}",0
492,False,"{'a': 0.5, 'e': 0.8023345718868078}",20,0,-40.607133177882204,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
493,False,"{'a': 0.5, 'e': 0.8015579572108656}",20,11,-5.851806447919221,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
494,False,"{'a': 0.5, 'e': 0.8007799879021668}",25,0,-132.96480740084183,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
495,False,"{'a': 0.5, 'e': 0.8000006652754789}",25,12,-7.020142813888399,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
496,False,"{'a': 0.5, 'e': 0.7992199906478571}",30,13,-106.0541745607215,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 2}",1
497,False,"{'a': 0.5, 'e': 0.7984379653386413}",25,0,-108.65918297366157,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
498,False,"{'a': 0.5, 'e': 0.7976545906694541}",20,0,-55.20752502840057,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",0
499,False,"{'a': 0.5, 'e': 0.7968698679641986}",20,9,-7.297377510220974,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
500,False,"{'a': 0.5, 'e': 0.7960837985490559}",25,0,-86.71313018337368,"{0: 15, 1: 3, 2: 5, 3: 2, 4: 0}",0
501,False,"{'a': 0.5, 'e': 0.795296383752483}",20,6,-32.304593780429116,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 0}",1
502,False,"{'a': 0.5, 'e': 0.794507624905211}",20,0,-41.93627112329565,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
503,False,"{'a': 0.5, 'e': 0.7937175233402419}",30,7,-97.51265004307899,"{0: 16, 1: 1, 2: 3, 3: 2, 4: 1}",1
504,False,"{'a': 0.5, 'e': 0.7929260803928473}",25,0,-72.46639621909134,"{0: 18, 1: 0, 2: 4, 3: 3, 4: 0}",0
505,False,"{'a': 0.5, 'e': 0.7921332974005656}",25,0,-128.61173163480925,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
506,False,"{'a': 0.5, 'e': 0.7913391757031998}",20,0,-55.502948728338815,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
507,False,"{'a': 0.5, 'e': 0.7905437166428153}",20,0,-179.1320775736518,"{0: 11, 1: 4, 2: 1, 3: 0, 4: 4}",0
508,False,"{'a': 0.5, 'e': 0.7897469215637379}",20,1,-103.97318304808721,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 1}",1
509,False,"{'a': 0.5, 'e': 0.7889487918125512}",25,0,-163.75584402760157,"{0: 12, 1: 4, 2: 6, 3: 1, 4: 2}",0
510,False,"{'a': 0.5, 'e': 0.788149328738094}",20,13,-16.66869196580301,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
511,False,"{'a': 0.5, 'e': 0.7873485336914586}",30,5,-52.47074413577573,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",1
512,False,"{'a': 0.5, 'e': 0.786546408025989}",20,0,-195.85983105438876,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 4}",0
513,False,"{'a': 0.5, 'e': 0.7857429530972768}",30,0,-108.6285675404397,"{0: 20, 1: 0, 2: 9, 3: 0, 4: 1}",0
514,False,"{'a': 0.5, 'e': 0.7849381702631609}",20,0,-54.00767087989976,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
515,False,"{'a': 0.5, 'e': 0.7841320608837242}",20,13,-22.702455436743115,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 0}",1
516,False,"{'a': 0.5, 'e': 0.7833246263212912}",20,11,-9.761040382337361,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
517,False,"{'a': 0.5, 'e': 0.7825158679404262}",20,0,-102.26906013786987,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
518,False,"{'a': 0.5, 'e': 0.7817057871079304}",25,0,-16.263009096674683,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
519,False,"{'a': 0.5, 'e': 0.7808943851928406}",20,0,-126.61472329845904,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
520,False,"{'a': 0.5, 'e': 0.7800816635664257}",20,2,-63.04990825766485,"{0: 15, 1: 0, 2: 0, 3: 2, 4: 1}",1
521,False,"{'a': 0.5, 'e': 0.779267623602185}",20,0,-58.25093556677276,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
522,False,"{'a': 0.5, 'e': 0.7784522666758459}",20,0,-53.954801230453896,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
523,False,"{'a': 0.5, 'e': 0.7776355941653614}",25,0,-77.41025075043147,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
524,False,"{'a': 0.5, 'e': 0.7768176074509079}",20,2,-25.625365860732508,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 0}",1
525,False,"{'a': 0.5, 'e': 0.7759983079148826}",25,0,-47.47306028757831,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
526,False,"{'a': 0.5, 'e': 0.7751776969419016}",25,0,-130.83113459911797,"{0: 15, 1: 2, 2: 4, 3: 3, 4: 1}",0
527,False,"{'a': 0.5, 'e': 0.7743557759187973}",25,11,-81.32799112508066,"{0: 7, 1: 2, 2: 4, 3: 0, 4: 1}",1
528,False,"{'a': 0.5, 'e': 0.7735325462346161}",35,0,-231.05644482378437,"{0: 22, 1: 1, 2: 7, 3: 1, 4: 4}",0
529,False,"{'a': 0.5, 'e': 0.7727080092806158}",20,1,-26.726936989740786,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 0}",1
530,False,"{'a': 0.5, 'e': 0.7718821664502638}",25,2,-84.46043763740771,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 1}",1
531,False,"{'a': 0.5, 'e': 0.771055019139234}",20,0,-135.64840632954488,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
532,False,"{'a': 0.5, 'e': 0.7702265687454055}",20,3,-58.92322773882566,"{0: 9, 1: 4, 2: 3, 3: 1, 4: 0}",1
533,False,"{'a': 0.5, 'e': 0.7693968166688592}",20,0,-43.65274902671095,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
534,False,"{'a': 0.5, 'e': 0.7685657643118758}",25,10,-29.5669862520881,"{0: 11, 1: 2, 2: 0, 3: 2, 4: 0}",1
535,False,"{'a': 0.5, 'e': 0.7677334130789336}",25,0,-50.89780807191936,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
536,False,"{'a': 0.5, 'e': 0.766899764376706}",20,2,-88.25421696675629,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 2}",1
537,False,"{'a': 0.5, 'e': 0.7660648196140593}",30,0,-206.3505969220475,"{0: 16, 1: 5, 2: 4, 3: 2, 4: 3}",0
538,False,"{'a': 0.5, 'e': 0.7652285802020496}",20,0,-133.94161959967198,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
539,False,"{'a': 0.5, 'e': 0.7643910475539216}",25,0,-84.67045617840607,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
540,False,"{'a': 0.5, 'e': 0.7635522230851052}",20,0,-100.66324874828665,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
541,False,"{'a': 0.5, 'e': 0.7627121082132134}",20,0,-61.114559718778075,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
542,False,"{'a': 0.5, 'e': 0.7618707043580403}",25,0,-43.34433031652617,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
